"date","province","new_cases","accu_cases","incidence","positivity","recovered","new_deaths","accu_deaths","processed"
"2021-09-22","Distrito Nacional","14","95670","9170.94","6.57","94410","0","643","494138"
"2021-09-22","Azua","0","4550","2047.19","7.74","4456","0","40","24968"
"2021-09-22","Baoruco","0","2000","1980.1","1.19","1962","0","14","11764"
"2021-09-22","Barahona","4","4815","2545.24","3.45","4715","0","32","28204"
"2021-09-22","Dajabén","7","1718","2584.74","9.65","1611","0","15","10105"
"2021-09-22","Duarte","10","8478","2836.28","4.04","8112","0","236","59474"
"2021-09-22","Elias Piha","1","533","840.67","1.53","513","0","6","6344"
"2021-09-22","El Seibo","0","1230","1315.4","11.11","1183","0","16","8311"
"2021-09-22","Espaillat","5","7442","3102.84","6.73","7194","0","133","43205"
"2021-09-22","Independencia","0","1368","2341.5","2.89","1341","0","13","11780"
"2021-09-22","La Altagracia","13","12372","3500.79","3.31","12078","0","91","82935"
"2021-09-22","LaRomana","6","12884","4726.39","8.43","12542","0","204","79145"
"2021-09-22","La Vega","27","12311","2993.27","5.77","11856","0","216","68466"
"2021-09-22","Maria Trinidad Sanche","7","4530","3210.56","5.11","4389","0","32","26529"
"2021-09-22","Monte Cristi","8","1910","1629.4","17.31","1782","0","32","12392"
"2021-09-22","Pedernales","1","935","2671.66","4.42","916","0","4","4927"
"2021-09-22","Peravia","4","3221","1631.43","12.63","3095","0","66","20094"
"2021-09-22","Puerto Plata","23","9185","2756.43","5.3","8851","0","159","70174"
"2021-09-22","Hermanas Mirabal","4","3421","3712.51","4.63","3325","0","51","35777"
"2021-09-22","Samana","0","1177","1049.39","2.54","1144","0","10","10795"
"2021-09-22","San Cristébal","15","12223","1917.55","11.8","11774","0","217","61469"
"2021-09-22","San Juan","4","5708","2574.23","5.6","5567","0","73","31915"
"2021-09-22","San Pedro de Macoris","6","5935","1946.12","6.84","5794","0","63","41413"
"2021-09-22","Sanchez Ramirez","3","3813","2508.92","7.39","3652","0","38","20807"
"2021-09-22","Santiago","38","36374","3480.2","7.41","35093","0","613","193064"
"2021-09-22","Santiago Rodriguez","16","1741","3040.2","3.12","1689","0","11","13736"
"2021-09-22","Valverde","17","3776","2136.71","5.65","3555","0","53","32386"
"2021-09-22","Monsefior Nouel","2","3998","2294.04","4.71","3907","0","51","26244"
"2021-09-22","Monte Plata","2","2292","1199.79","3.82","2190","0","36","19134"
"2021-09-22","Hato Mayor","1","1741","2030.04","4.41","1678","0","20","12990"
"2021-09-22","San Jose de Ocoa","0","1419","2608.22","1.72","1362","0","28","8327"
"2021-09-22","Santo Domingo","41","77402","2663.52","5.57","75687","0","813","388535"
"2021-09-22","No especificado*e","0","10149","0","0","10088","0","2","76276"
