"date","province","new_cases","accu_cases","incidence","positivity","recovered","new_deaths","accu_deaths","processed"
"2021-09-18","Distrito Nacional","17","95519","9156.47","6.59","94262","0","643","492827"
"2021-09-18","Azua","4","4544","2044.49","7.67","4446","0","40","24924"
"2021-09-18","Baoruco","0","1997","1977.13","1.25","1957","0","14","11741"
"2021-09-18","Barahona","0","4807","2541.01","3.07","4710","0","32","28053"
"2021-09-18","Dajabén","7","1684","2533.59","8.99","1591","0","15","9893"
"2021-09-18","Duarte","1","8452","2827.58","3.92","8078","0","236","58991"
"2021-09-18","Elias Pifia","0","532","839.09","1.71","509","0","6","6224"
"2021-09-18","El Seibo","0","1228","1313.26","5.36","1183","0","16","8305"
"2021-09-18","Espaillat","0","7416","3092","7.57","7156","0","133","42880"
"2021-09-18","Independencia","0","1362","2331.23","1.8","1340","0","13","11683"
"2021-09-18","La Altagracia","4","12307","3482.4","3.12","12042","0","91","82202"
"2021-09-18","LaRomana","17","12866","4719.79","8.35","12513","0","204","78959"
"2021-09-18","La Vega","14","12262","2981.35","7.42","11781","0","216","67565"
"2021-09-18","Maria Trinidad Sanche","1","4505","3192.84","6.77","4369","0","32","25980"
"2021-09-18","Monte Cristi","0","1871","1596.13","18.43","1726","0","31","12104"
"2021-09-18","Pedernales","0","928","2651.66","2.68","914","0","4","4882"
"2021-09-18","Peravia","3","3199","1620.29","10.47","3078","0","66","19957"
"2021-09-18","Puerto Plata","0","9143","2743.82","5.56","8770","0","159","69566"
"2021-09-18","Hermanas Mirabal","1","3413","3703.82","5.27","3309","0","51","35673"
"2021-09-18","Samana","0","1175","1047.61","2.36","1137","0","10","10749"
"2021-09-18","San Cristébal","7","12159","1907.51","12.57","11716","1","217","60831"
"2021-09-18","San Juan","0","5689","2565.66","5.78","5555","0","73","31789"
"2021-09-18","San Pedro de Macoris","6","5921","1941.53","7.09","5756","0","63","41201"
"2021-09-18","Sanchez Ramirez","0","3768","2479.31","6.32","3637","0","38","20604"
"2021-09-18","Santiago","13","36200","3463.55","7.92","34906","0","612","190719"
"2021-09-18","Santiago Rodriguez","3","1723","3008.77","4.17","1686","0","11","13431"
"2021-09-18","Valverde","9","3708","2098.23","5.3","3491","0","53","31947"
"2021-09-18","Monsefor Nouel","1","3993","2291.17","5.44","3898","0","51","26076"
"2021-09-18","Monte Plata","1","2280","1193.51","3.77","2181","0","36","18988"
"2021-09-18","Hato Mayor","0","1738","2026.54","6.12","1674","0","20","12956"
"2021-09-18","San Jose de Ocoa","0","1419","2608.22","2.12","1361","0","28","8308"
"2021-09-18","Santo Domingo","28","77202","2656.64","5.77","75511","0","812","385237"
"2021-09-18","No especificado*e","0","10140","0","0","10083","0","2","76168"
