"date","province","new_cases","accu_cases","incidence","positivity","recovered","new_deaths","accu_deaths","processed"
"2021-09-13","Distrito Nacional","81","95375","9142.66","6.52","94019","0","642","491706"
"2021-09-13","Azua","1","4540","2042.69","7.3","4434","0","40","24897"
"2021-09-13","Baoruco","5","1995","1975.15","1.43","1956","0","14","11548"
"2021-09-13","Barahona","3","4804","2539.42","2.88","4704","0","32","27935"
"2021-09-13","Dajabén","6","1635","2459.87","6.94","1573","0","15","9618"
"2021-09-13","Duarte","6","8416","2815.53","3.58","8047","0","236","58316"
"2021-09-13","Elias Pita","0","529","834.36","1.66","505","0","6","6168"
"2021-09-13","El Seibo","0","1228","1313.26","2.21","1182","0","16","8303"
"2021-09-13","Espaillat","4","7408","3088.66","8.25","7088","0","133","42697"
"2021-09-13","Independencia","0","1362","2331.23","1.71","1337","0","13","11680"
"2021-09-13","La Altagracia","19","12257","3468.25","4.26","12005","0","91","79982"
"2021-09-13","LaRomana","8","12818","4702.18","8.16","12491","0","204","78583"
"2021-09-13","La Vega","18","12201","2966.52","9.79","11700","0","215","66355"
"2021-09-13","Maria Trinidad Sanche","6","4454","3156.69","7.05","4323","0","32","25595"
"2021-09-13","Monte Cristi","12","1821","1553.48","16.16","1695","0","31","11920"
"2021-09-13","Pedernales","0","926","2645.94","2.91","912","0","4","4867"
"2021-09-13","Peravia","3","3182","1611.68","8.16","3059","0","66","19885"
"2021-09-13","Puerto Plata","4","9054","2717.12","5.58","8672","0","158","67414"
"2021-09-13","Hermanas Mirabal","3","3398","3687.55","4.59","3290","0","50","35566"
"2021-09-13","Samana","0","1158","1032.45","4.45","1127","0","10","10184"
"2021-09-13","San Cristébal","5","12088","1896.37","10.92","11678","0","214","60498"
"2021-09-13","San Juan","6","5676","2559.8","7.47","5543","0","73","31314"
"2021-09-13","San Pedro de Macoris","3","5902","1935.3","6.68","5732","0","63","40944"
"2021-09-13","Sanchez Ramirez","6","3750","2467.46","7.34","3622","0","38","20360"
"2021-09-13","Santiago","39","36034","3447.67","8.46","34660","1","611","188472"
"2021-09-13","Santiago Rodriguez","1","1714","2993.05","4.17","1673","0","11","13250"
"2021-09-13","Valverde","28","3640","2059.76","4.71","3440","0","53","31087"
"2021-09-13","Monsefor Nouel","2","3985","2286.58","5.26","3893","0","51","25994"
"2021-09-13","Monte Plata","1","2269","1187.75","3.98","2173","0","36","18706"
"2021-09-13","Hato Mayor","0","1731","2018.38","6.95","1663","0","20","12724"
"2021-09-13","San Jose de Ocoa","0","1418","2606.38","3.4","1355","0","28","8198"
"2021-09-13","Santo Domingo","69","76982","2649.07","6.05","75282","0","812","381703"
"2021-09-13","No especificado""e","6","10137","0","0","10071","0","2","76167"
