"date","province","new_cases","accu_cases","incidence","positivity","recovered","new_deaths","accu_deaths","processed"
"2021-09-11","Distrito Nacional","10","95273","9132.89","6.7","93929","0","641","490934"
"2021-09-11","Azua","0","4531","2038.64","7.48","4425","0","40","24803"
"2021-09-11","Baoruco","0","1990","1970.2","1.61","1955","0","14","11450"
"2021-09-11","Barahona","0","4801","2537.83","2.85","4702","0","32","27791"
"2021-09-11","Dajabén","12","1626","2446.33","7.2","1566","0","15","9505"
"2021-09-11","Duarte","9","8406","2812.19","3.32","8032","0","236","58187"
"2021-09-11","Elias Pifia","0","528","832.78","1.55","505","0","6","6117"
"2021-09-11","El Seibo","0","1227","1312.19","2.31","1180","0","16","8297"
"2021-09-11","Espaillat","12","7396","3083.66","8.1","7072","0","133","42643"
"2021-09-11","Independencia","0","1362","2331.23","1.67","1337","0","13","11676"
"2021-09-11","La Altagracia","7","12237","3462.59","4.26","11989","0","90","79763"
"2021-09-11","LaRomana","2","12809","4698.88","8.2","12481","0","204","78536"
"2021-09-11","La Vega","4","12161","2956.79","10.7","11654","0","215","65924"
"2021-09-11","Maria Trinidad Sanch","8","4448","3152.44","7.02","4314","0","32","25538"
"2021-09-11","Monte Cristi","39","1806","1540.68","16.32","1690","0","31","11854"
"2021-09-11","Pedernales","0","923","2637.37","2.9","912","0","4","4832"
"2021-09-11","Peravia","0","3173","1607.12","7.56","3051","0","66","19846"
"2021-09-11","Puerto Plata","7","9043","2713.81","5.64","8622","0","158","67124"
"2021-09-11","Hermanas Mirabal","5","3393","3682.12","4.43","3282","0","50","35509"
"2021-09-11","Samana","0","1158","1032.45","4.5","1122","0","10","10179"
"2021-09-11","San Cristébal","3","12052","1890.72","10.21","11645","0","213","60325"
"2021-09-11","San Juan","3","5670","2557.09","7.38","5535","0","73","31276"
"2021-09-11","San Pedro de Macoris","0","5881","1928.41","6.29","5718","0","63","40734"
"2021-09-11","Sanchez Ramirez","7","3744","2463.51","7.41","3614","0","38","20295"
"2021-09-11","Santiago","58","35960","3440.59","9.1","34503","0","609","187051"
"2021-09-11","Santiago Rodriguez","1","1709","2984.32","5.28","1671","0","11","13028"
"2021-09-11","Valverde","23","3594","2033.73","5.24","3419","0","53","30223"
"2021-09-11","Monsefor Nouel","0","3977","2281.99","4.93","3888","0","51","25941"
"2021-09-11","Monte Plata","0","2268","1187.23","4.03","2168","0","36","18690"
"2021-09-11","Hato Mayor","0","1728","2014.88","7.45","1656","0","20","12642"
"2021-09-11","San Jose de Ocoa","0","1418","2606.38","3.42","1354","0","28","8196"
"2021-09-11","Santo Domingo","21","76880","2645.56","6.29","75169","0","811","380326"
"2021-09-11","No especificado*e","1","10131","0","0","10071","0","2","76131"
