"date","province","new_cases","accu_cases","incidence","positivity","recovered","new_deaths","accu_deaths","processed"
"2021-09-07","Distrito Nacional","40","95148","9120.9","5.89","93746","0","641","489918"
"2021-09-07","Azua","2","4522","2034.59","5.56","4414","0","40","24769"
"2021-09-07","Baoruco","0","1990","1970.2","2.42","1948","0","14","10954"
"2021-09-07","Barahona","0","4795","2534.66","2.37","4694","0","32","27496"
"2021-09-07","Dajabén","0","1598","2404.2","6.95","1542","0","15","9163"
"2021-09-07","Duarte","5","8366","2798.81","3.03","8013","0","236","57436"
"2021-09-07","Elias Pina","0","523","824.9","0.44","504","0","6","5986"
"2021-09-07","El Seibo","0","1227","1312.19","4.68","1179","0","16","8296"
"2021-09-07","Espaillat","0","7335","3058.23","7.76","7017","0","133","41894"
"2021-09-07","Independencia","0","1359","2326.1","0.87","1337","0","13","11583"
"2021-09-07","La Altagracia","4","12210","3454.95","2.92","11969","0","90","78959"
"2021-09-07","La Romana","3","12792","4692.64","4.05","12449","0","204","78488"
"2021-09-07","La Vega","10","12119","2946.58","8.71","11587","0","215","65344"
"2021-09-07","Maria Trinidad Sanche","8","4418","3131.18","9.02","4286","0","32","24865"
"2021-09-07","Monte Cristi","0","1744","1487.79","6.25","1663","0","31","11582"
"2021-09-07","Pedernales","0","923","2637.37","3.43","912","0","4","4808"
"2021-09-07","Peravia","3","3161","1601.04","5.65","3047","0","66","19769"
"2021-09-07","Puerto Plata","23","8959","2688.61","5.03","8541","0","158","65714"
"2021-09-07","Hermanas Mirabal","4","3376","3663.67","3.7","3267","0","50","35335"
"2021-09-07","Samana","0","1152","1027.1","3.53","1121","0","10","10043"
"2021-09-07","San Cristébal","7","12018","1885.39","9.2","11597","0","213","60102"
"2021-09-07","San Juan","1","5661","2553.04","3","5522","0","73","31101"
"2021-09-07","San Pedro de Macoris","4","5858","1920.87","4.01","5712","0","63","40547"
"2021-09-07","Sanchez Ramirez","0","3729","2453.64","8.55","3585","0","38","20000"
"2021-09-07","Santiago","17","35730","3418.59","8.07","34326","0","608","183955"
"2021-09-07","Santiago Rodriguez","0","1698","2965.11","3.23","1663","0","11","12936"
"2021-09-07","Valverde","0","3534","1999.77","4.04","3390","0","53","29387"
"2021-09-07","Monsefor Nouel","3","3975","2280.84","3.93","3880","0","51","25848"
"2021-09-07","Monte Plata","1","2257","1181.47","3.49","2154","0","36","18534"
"2021-09-07","Hato Mayor","0","1720","2005.55","6.38","1643","0","20","12550"
"2021-09-07","San Jose de Ocoa","0","1417","2604.54","3.59","1352","0","28","8147"
"2021-09-07","Santo Domingo","57","76758","2641.36","5.41","75015","0","811","378388"
"2021-09-07","No especificado*e","0","10129","0","0","10038","0","2","76126"
