"date","province","new_cases","accu_cases","incidence","positivity","recovered","new_deaths","accu_deaths","processed"
"2021-09-23","Distrito Nacional","85","95755","9179.09","6.54","94456","0","643","494641"
"2021-09-23","Azua","0","4550","2047.19","7.55","4456","0","40","24983"
"2021-09-23","Baoruco","0","2000","1980.1","1.18","1963","0","14","11779"
"2021-09-23","Barahona","0","4815","2545.24","3.22","4715","0","32","28269"
"2021-09-23","Dajabén","2","1720","2587.75","9.44","1624","0","15","10123"
"2021-09-23","Duarte","5","8483","2837.95","4.13","8122","0","236","59529"
"2021-09-23","Elias Pifia","0","533","840.67","1.55","513","0","6","6344"
"2021-09-23","El Seibo","0","1230","1315.4","11.63","1183","0","16","8312"
"2021-09-23","Espaillat","0","7442","3102.84","6.27","7195","0","133","43226"
"2021-09-23","Independencia","0","1368","2341.5","2.66","1341","0","13","11780"
"2021-09-23","La Altagracia","22","12394","3507.01","3.42","12087","0","91","83371"
"2021-09-23","LaRomana","11","12895","4730.43","8.4","12549","0","204","79209"
"2021-09-23","La Vega","23","12334","2998.86","4.88","11864","0","216","69067"
"2021-09-23","Maria Trinidad Sanche","12","4542","3219.06","5.19","4408","0","32","26687"
"2021-09-23","Monte Cristi","23","1933","1649.02","17.59","1796","0","32","12475"
"2021-09-23","Pedernales","0","935","2671.66","4.19","916","0","4","4927"
"2021-09-23","Peravia","10","3231","1636.5","13.64","3096","0","66","20108"
"2021-09-23","Puerto Plata","15","9200","2760.93","5.13","8868","0","159","70303"
"2021-09-23","Hermanas Mirabal","3","3424","3715.76","4.97","3326","0","51","35808"
"2021-09-23","Samana","0","1177","1049.39","2.2","1149","0","10","10800"
"2021-09-23","San Cristébal","4","12227","1918.17","11.99","11795","0","217","61508"
"2021-09-23","San Juan","9","5717","2578.29","5.72","5569","0","73","31953"
"2021-09-23","San Pedro de Macoris","3","5938","1947.1","6.71","5795","0","63","41437"
"2021-09-23","Sanchez Ramirez","0","3813","2508.92","7.61","3659","0","38","20819"
"2021-09-23","Santiago","34","36408","3483.46","7.27","35104","1","614","193458"
"2021-09-23","Santiago Rodriguez","16","1757","3068.14","4.01","1689","0","11","13837"
"2021-09-23","Valverde","24","3800","2150.29","5.97","3562","0","53","32552"
"2021-09-23","Monsefor Nouel","1","3999","2294.61","4.82","3908","0","51","26272"
"2021-09-23","Monte Plata","7","2299","1203.46","3.63","2191","0","36","19297"
"2021-09-23","Hato Mayor","0","1741","2030.04","4.34","1679","0","20","13001"
"2021-09-23","San Jose de Ocoa","0","1419","2608.22","1.49","1362","0","28","8328"
"2021-09-23","Santo Domingo","63","77465","2665.69","5.63","75740","2","816","389082"
"2021-09-23","No especificado*e","1","10150","0","0","10089","0","2","76276"
