"date","province","new_cases","accu_cases","incidence","positivity","recovered","new_deaths","accu_deaths","processed"
"2021-09-30","Distrito Nacional","154","96250","9226.54","8.33","94711","0","644","497381"
"2021-09-30","Azua","3","4572","2057.09","8.77","4468","0","40","25118"
"2021-09-30","Baoruco","0","2007","1987.03","1","1970","0","15","12119"
"2021-09-30","Barahona","1","4837","2556.86","3.02","4727","1","33","28593"
"2021-09-30","Dajabén","0","1754","2638.9","11.22","1690","0","15","10269"
"2021-09-30","Duarte","7","8527","2852.67","4.66","8162","0","236","60050"
"2021-09-30","Elias Pifia","0","539","850.13","1.68","516","0","6","6469"
"2021-09-30","El Seibo","0","1233","1318.6","5.88","1185","0","16","8331"
"2021-09-30","Espaillat","7","7495","3124.93","5.14","7228","0","134","44277"
"2021-09-30","Independencia","0","1375","2353.48","2.93","1345","0","13","12000"
"2021-09-30","La Altagracia","28","12537","3547.48","5.23","12180","0","91","83985"
"2021-09-30","LaRomana","11","12967","4756.84","10.23","12607","0","204","79457"
"2021-09-30","La Vega","19","12452","3027.55","4.59","11954","0","216","70235"
"2021-09-30","Maria Trinidad Sanche","15","4572","3240.32","5.14","4447","0","32","27004"
"2021-09-30","Monte Cristi","12","2020","1723.24","20.32","1848","0","33","12735"
"2021-09-30","Pedernales","0","950","2714.52","10.45","925","0","4","4957"
"2021-09-30","Peravia","12","3289","1665.87","16.5","3130","0","66","20298"
"2021-09-30","Puerto Plata","18","9370","2811.95","6.16","8963","0","159","71943"
"2021-09-30","Hermanas Mirabal","3","3433","3725.53","4.93","3347","0","51","35892"
"2021-09-30","Samana","0","1205","1074.36","3.77","1161","0","10","11074"
"2021-09-30","San Cristébal","18","12357","1938.57","11.8","11895","1","218","62497"
"2021-09-30","San Juan","4","5750","2593.17","4.9","5592","0","73","32669"
"2021-09-30","San Pedro de Macoris","6","6002","1968.09","7.89","5827","0","63","42121"
"2021-09-30","Sanchez Ramirez","25","3874","2549.05","9.9","3698","0","38","21162"
"2021-09-30","Santiago","49","36852","3525.94","7.27","35421","0","621","197393"
"2021-09-30","Santiago Rodriguez","13","1817","3172.91","8.02","1721","0","11","14098"
"2021-09-30","Valverde","2","3864","2186.51","7.07","3690","0","53","32946"
"2021-09-30","Monsefior Nouel","19","4036","2315.84","5.21","3927","0","52","26571"
"2021-09-30","Monte Plata","2","2326","1217.59","3.43","2219","0","36","20165"
"2021-09-30","Hato Mayor","0","1744","2033.53","3.49","1689","0","20","13231"
"2021-09-30","San Jose de Ocoa","0","1422","2613.73","3.32","1363","0","28","8345"
"2021-09-30","Santo Domingo","120","78004","2684.24","6.63","76057","0","816","394131"
"2021-09-30","No especificado”e","2","10165","0","0","10105","0","2","76334"
